order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount
208,162,Tiggo 5 / Grand Tiggo,53014,0.2,0,10,530140,530140,106028.0,636168.0
208,415,GS3,97579,0.11,0,47,4586213,4586213,504483.43,5090696.43
208,201,Landfort,48766,0.11,0.9132335008422489,48,2340768,203100.24470049096,22341.026917054005,225441.27161754496
208,355,Cayenne,66070,0,0,25,1651750,1651750,0,1651750
208,18,Škoda 26Tr Solaris,79332,0.11,0.24545793924946846,12,951984,718311.969161534,79014.31660776873,797326.2857693027
208,382,Actyon Sports,86689,0.11,0,29,2513981,2513981,276537.91,2790518.91
208,188,Fengshen AX3,15710,0,0,6,94260,94260,0,94260
208,138,FRV Cross,58978,0,0,2,117956,117956,0,117956
208,751,7280,91738,0.11,0,14,1284332,1284332,141276.52,1425608.52
208,681,Photosmart 385,81001,0,0,9,729009,729009,0,729009
208,678,Photosmart 325,34653,0.2,0,39,1351467,1351467,270293.4,1621760.4
209,222,Aoosed G5,67679,0,0,20,1353580,1353580,0,1353580
209,193,Artemis,43787,0,0,11,481657,481657,0,481657
209,499,Deskjet 870cse / 870cxi / 870k,45594,0.2,0,13,592722,592722,118544.40000000001,711266.4
209,223,Haval H3,29084,0.11,0.13387366082251007,2,58168,50380.83689727623,5541.892058700386,55922.72895597662
209,634,Officejet t65 / t65xi,8244,0.2,0,2,16488,16488,3297.6000000000004,19785.6
209,256,JX / QX60,5584,0.2,0,39,217776,217776,43555.200000000004,261331.2
209,711,Photosmart 7960,55394,0.2,0,7,387758,387758,77551.6,465309.6
209,460,Deskjet 560c / 560j / 560k,37630,0.2,0,28,1053640,1053640,210728.0,1264368.0
209,21,Ikarus 30,29755,0.11,0,21,624855,624855,68734.05,693589.05
209,17,Škoda 25Tr Irisbus,71325,0,0.48504526422130856,7,499275,257104.02570590616,0.0,257104.02570590616
209,219,Yukon XL,95390,0.2,0,47,4483330,4483330,896666.0,5379996.0
209,873,Canon II S,24753,0,0.5497494911764624,38,940614,423511.932106543,0.0,423511.932106543
209,177,C4 Aircross,19091,0,0.4893066588052446,46,878186,448483.74253045744,0.0,448483.74253045744
209,851,A6288,61149,0,0,16,978384,978384,0,978384
209,769,DC27,94706,0.11,0.9116003136182085,16,1515296,133951.69117558305,14734.686029314136,148686.37720489717
209,44,МАЗ-256,75010,0,0.5090802996569526,13,975130,478710.5273955159,0.0,478710.5273955159
209,721,Photosmart C4180,85171,0,0,1,85171,85171,0,85171
209,576,HP SureSupply,99063,0.2,0,33,3269079,3269079,653815.8,3922894.8
210,229,Boliger,61447,0.11,0.17080677737347794,14,860258,713320.1033102466,78465.21136412713,791785.3146743737
210,364,QM5,81405,0.2,0,5,407025,407025,81405.0,488430.0
210,4,Škoda 6Tr,6772,0.11,0,10,67720,67720,7449.2,75169.2
210,155,CS75,81165,0,0,24,1947960,1947960,0,1947960
210,67,Alfa Romeo 430A,48825,0,0,25,1220625,1220625,0,1220625
210,657,PSC 1213,3202,0,0,11,35222,35222,0,35222
210,345,Crossland X,30961,0,0,35,1083635,1083635,0,1083635
210,679,Photosmart 335,84109,0.11,0,18,1513962,1513962,166535.82,1680497.82
210,476,Deskjet 692c / 692k,31853,0.2,0,45,1433385,1433385,286677.0,1720062.0
210,695,Photosmart 5514 e-All-in-One Printer,87949,0.11,0,7,615643,615643,67720.73,683363.73
210,726,Photosmart C4680,11727,0.11,0,42,492534,492534,54178.74,546712.74
210,853,Canon,61738,0.2,0,10,617380,617380,123476.0,740856.0
210,239,Ridgeline,84202,0.2,0,37,3115474,3115474,623094.8,3738568.8
210,551,Deskjet 6940 / 6980,21998,0,0.9241849721473917,27,593946,45030.032532945275,0.0,45030.032532945275
210,479,Deskjet 695c / 695cci,72216,0.2,0,41,2960856,2960856,592171.2000000001,3553027.2
210,241,XR-V,73128,0.11,0,20,1462560,1462560,160881.6,1623441.6
210,6,Škoda 8Tr,5693,0.11,0,9,51237,51237,5636.07,56873.07
211,413,Sequoia,20792,0,0.5435603705205686,27,561384,256237.90495568112,0.0,256237.90495568112
211,71,Ikarus 481,62477,0,0,38,2374126,2374126,0,2374126
211,351,508 RXH,25770,0.2,0,49,1262730,1262730,252546.0,1515276.0
211,379,Rexton,78905,0,0,20,1578100,1578100,0,1578100
211,445,Deskjet 350c / 350cbi,93702,0.2,0.6686055819873389,23,2155146,714203.3544023146,142840.67088046295,857044.0252827776
211,815,DynaTAC 6000XL,75728,0,0,40,3029120,3029120,0,3029120
211,314,MX-30,41837,0,0,47,1966339,1966339,0,1966339
211,69,Fiat 470,59938,0,0,15,899070,899070,0,899070
211,115,Q2,78252,0.2,0,47,3677844,3677844,735568.8,4413412.8
211,368,Dakara,76854,0.11,0.5098533020117324,43,3304722,1619798.5760691836,178177.8433676102,1797976.4194367938
211,793,IBM 031,98263,0.11,0,34,3340942,3340942,367503.62,3708445.62
211,588,Officejet 710,93754,0.11,0,27,2531358,2531358,278449.38,2809807.38
212,545,Deskjet 5850,45258,0.11,0,20,905160,905160,99567.6,1004727.6
212,39,MAZ-203,33905,0.2,0,27,915435,915435,183087.0,1098522.0
212,138,FRV Cross,31769,0.11,0,21,667149,667149,73386.39,740535.39
212,842,A955 (DROID2),36297,0,0,10,362970,362970,0,362970
212,28,Ikarus 55,23046,0,0,33,760518,760518,0,760518
212,566,Deskjet D2560,39528,0.11,0.6351385823388964,38,1502064,548045.2004577079,60284.97205034787,608330.1725080557
213,120,Yusheng 007,44148,0,0,33,1456884,1456884,0,1456884
213,54,Fiat 341 A,65188,0.2,0.5197752046162634,4,260752,125219.57584590011,25043.91516918002,150263.49101508013
213,235,BR-V,18949,0.11,0,32,606368,606368,66700.48,673068.48
213,94,Cobus 2400,73012,0.2,0,10,730120,730120,146024.0,876144.0
213,324,Countryman,9943,0,0,50,497150,497150,0,497150
213,130,X4,31517,0.2,0.0925685185433569,8,252136,228796.14400855216,45759.22880171044,274555.3728102626
213,83,Škoda 706 RO,22130,0.11,0,46,1017980,1017980,111977.8,1129957.8
213,103,Volvo 8500,94582,0.2,0,21,1986222,1986222,397244.4,2383466.4
213,700,Photosmart 7260 (Introduced August 2007),62555,0,0.4632148204317954,31,1939205,1040936.5041445602,0.0,1040936.5041445602
213,150,XT5,58961,0.2,0.3773207774183913,37,2181557,1358410.2167774665,271682.0433554933,1630092.2601329598
213,491,Deskjet 832c,76031,0,0,6,456186,456186,0,456186
214,249,Santa Fe,69138,0,0.5430092663433925,27,1866726,853076.4842758642,0.0,853076.4842758642
214,92,Berkhof 2000NL,77306,0.2,0.36648219279222083,7,541142,342823.093228032,68564.6186456064,411387.7118736384
214,559,Deskjet D1560,46817,0.11,0,40,1872680,1872680,205994.8,2078674.8
214,86,Alfa Romeo 900A,70300,0.11,0.1464528788582179,9,632700,540039.2635464056,59404.31899010461,599443.5825365102
214,800,IBM 041,22548,0.11,0.4600731517405511,10,225480,121742.70574554054,13391.69763200946,135134.40337755
214,317,GLB-Class,63543,0.2,0,49,3113607,3113607,622721.4,3736328.4
214,224,Haval H5,86101,0.2,0,37,3185737,3185737,637147.4,3822884.4
215,79,Fiat 672,45704,0.11,0,50,2285200,2285200,251372.0,2536572.0
215,94,Cobus 2400,27169,0.11,0.5128835064937177,39,1059591,516144.2524708151,56775.86777178966,572920.1202426048
215,346,Mokka X,52265,0,0.6232212762045551,31,1620215,610462.5399742367,0.0,610462.5399742367
215,82,LAZ-695,14247,0.2,0,36,512892,512892,102578.40000000001,615470.4
215,84,Škoda 706 RTO,36248,0.2,0,15,543720,543720,108744.0,652464.0
215,447,Deskjet 420 / 420c,50269,0.2,0,9,452421,452421,90484.20000000001,542905.2
215,762,DC07,34659,0,0.10109329956799618,39,1351701,1215053.08588064,0.0,1215053.08588064
215,194,Besturn X40,33231,0.11,0.7831017843521598,41,1362471,295517.5287719285,32506.928164912137,328024.45693684067
215,257,QX / QX80,74432,0.11,0,10,744320,744320,81875.2,826195.2
215,58,Tatra 400,69852,0.11,0,16,1117632,1117632,122939.52,1240571.52
215,130,X4,7605,0.11,0,33,250965,250965,27606.15,278571.15
215,719,Photosmart A710,42512,0.2,0,44,1870528,1870528,374105.60000000003,2244633.6
215,226,H6,51959,0.11,0,22,1143098,1143098,125740.78,1268838.78
215,678,Photosmart 325,90443,0.11,0,48,4341264,4341264,477539.04,4818803.04
216,596,Officejet 4500,91193,0.2,0,11,1003123,1003123,200624.6,1203747.6
216,557,Deskjet D1455,3603,0,0,41,147723,147723,0,147723
216,166,Tracker,99039,0.2,0,44,4357716,4357716,871543.2000000001,5229259.2
216,645,Officejet Pro 8600,11786,0,0.29574865894696867,15,176790,124504.59458476541,0.0,124504.59458476541
216,871,Canon II F,82682,0.11,0.08962314524177317,13,1074866,978533.1283665563,107638.64412032119,1086171.7724868774
216,435,Landmark,48286,0,0,21,1014006,1014006,0,1014006
216,320,GLE-Class Coupe,20700,0,0,42,869400,869400,0,869400
216,714,Photosmart 8450,33096,0,0,46,1522416,1522416,0,1522416
216,561,Deskjet D2400,41688,0,0.9467110588570394,18,750384,39987.168810619274,0.0,39987.168810619274
216,514,Deskjet 955c,62110,0.11,0.12002407847496532,1,62110,54655.3044859199,6012.083493451189,60667.38797937109
217,683,Photosmart 1000 / p1000,23445,0.11,0,11,257895,257895,28368.45,286263.45
217,460,Deskjet 560c / 560j / 560k,23835,0.2,0,35,834225,834225,166845.0,1001070.0
217,105,Volvo 8900,98298,0,0,4,393192,393192,0,393192
217,213,Sauvana,34394,0,0,26,894244,894244,0,894244
217,560,Deskjet D1660,55127,0.11,0,10,551270,551270,60639.7,611909.7
217,459,Deskjet 550c,21310,0.11,0,34,724540,724540,79699.4,804239.4
217,484,Deskjet 722c,74814,0.11,0.030795715368813426,27,2019978,1957771.332460735,215354.84657068085,2173126.179031416
217,727,Photosmart C4780,60532,0.2,0.29990740503473656,14,847448,593292.0694181225,118658.41388362451,711950.483301747
217,281,Range Rover Evoque,40286,0.11,0.9864973211462148,12,483432,6527.627043643093,718.0389748007402,7245.666018443833
217,558,Deskjet D1520,84526,0.11,0,26,2197676,2197676,241744.36000000002,2439420.36
217,284,Discovery,52491,0,0.3644703511270664,22,1154802,733910.9095777615,0.0,733910.9095777615
217,551,Deskjet 6940 / 6980,90548,0.11,0.05223407948894876,33,2988084,2832004.182824344,311520.4601106778,3143524.642935022
217,96,Cobus 3000,67118,0,0,18,1208124,1208124,0,1208124
217,760,DC03,69797,0.11,0,48,3350256,3350256,368528.16,3718784.16
217,306,Scorpio,64251,0,0,11,706761,706761,0,706761
217,266,Wrangler Unlimited/Wrangler 4 door,85157,0,0,29,2469553,2469553,0,2469553
217,358,3 City SUV,9468,0.2,0,34,321912,321912,64382.4,386294.4
217,808,IBM 054,71255,0.11,0,27,1923885,1923885,211627.35,2135512.35
218,450,Deskjet 460cb,14830,0.11,0.5147435445574344,43,637690,309443.18907116965,34038.75079782866,343481.9398689983
218,90,Oasa 903,22263,0.2,0,6,133578,133578,26715.600000000002,160293.6
218,8,Ashok Leyland 12M,6974,0,0.8921163484598397,29,202246,21819.036989391258,0.0,21819.036989391258
218,850,A3100 (SURF),99466,0.2,0.16679281381862687,43,4277038,3563658.7971708076,712731.7594341616,4276390.556604969
218,304,Bolero,77318,0.11,0,41,3170038,3170038,348704.18,3518742.18
218,806,IBM 052,66645,0.11,0,7,466515,466515,51316.65,517831.65
218,739,Photosmart eStation e-All-in-One Printer – C510a,40874,0.11,0,29,1185346,1185346,130388.06,1315734.06
218,425,Tiguan,99633,0.11,0,33,3287889,3287889,361667.79,3649556.79
218,817,Ultra Classic II,32345,0,0,33,1067385,1067385,0,1067385
218,498,Deskjet 855c / 855cse / 855cxi,3289,0,0,28,92092,92092,0,92092
218,786,IBM 016,65321,0.2,0.624930067114765,14,914494,342999.2032039502,68599.84064079005,411599.04384474026
218,695,Photosmart 5514 e-All-in-One Printer,53932,0,0.8648224274567484,6,323592,43742.38105441589,0.0,43742.38105441589
218,803,IBM 046,8006,0,0,35,280210,280210,0,280210
218,724,Photosmart C4480,60693,0,0,47,2852571,2852571,0,2852571
218,210,Expedition,64385,0,0,35,2253475,2253475,0,2253475
218,804,IBM 047,17155,0,0.47597851240459965,12,205860,107875.06343638911,0.0,107875.06343638911
218,522,Deskjet 1000 / 1000cse / 1000cxi,13921,0,0,18,250578,250578,0,250578
219,853,Canon,39571,0,0.9253656539027683,30,1187130,88600.67128240666,0.0,88600.67128240666
219,597,Officejet 5110,9861,0.11,0,48,473328,473328,52066.08,525394.08
219,630,Officejet r60,1907,0.11,0,16,30512,30512,3356.32,33868.32
219,253,EX / QX50,3440,0.2,0,14,48160,48160,9632.0,57792.0
219,179,Knight XV,23788,0.2,0,35,832580,832580,166516.0,999096.0
219,655,PSC 1110,96022,0.11,0,37,3552814,3552814,390809.54,3943623.54
219,752,7290,29646,0,0,49,1452654,1452654,0,1452654
219,357,Pronto,26061,0,0.48743776866977107,7,182427,93505.19017487968,0.0,93505.19017487968
219,159,Tiggo,33136,0,0,26,861536,861536,0,861536
219,88,Oasa 901,87706,0,0.7190573361296235,40,3508240,985614.2910966096,0.0,985614.2910966096
219,217,Acadia,86129,0.11,0,50,4306450,4306450,473709.5,4780159.5
219,759,DC01,24859,0,0,34,845206,845206,0,845206
219,669,PSC 2410 Photosmart,24780,0.11,0.5120733222827913,38,941640,459451.27680563234,50539.64044861956,509990.9172542519
219,751,7280,89410,0.2,0,14,1251740,1251740,250348.0,1502088.0
219,352,SUV,34090,0,0,2,68180,68180,0,68180
219,298,Corsair,17442,0,0,11,191862,191862,0,191862
219,828,MR30,9596,0,0,2,19192,19192,0,19192
219,795,IBM 033,26535,0.11,0,7,185745,185745,20431.95,206176.95
219,16,Škoda 24Tr Irisbus,62546,0.11,0.4564317527969216,48,3002208,1631904.9402990595,179509.54343289655,1811414.483731956
220,666,PSC 2175,95280,0,0,24,2286720,2286720,0,2286720
220,447,Deskjet 420 / 420c,14247,0,0,42,598374,598374,0,598374
220,529,Deskjet 1280,11201,0.2,0.5782960429654923,19,212819,89746.6144321269,17949.32288642538,107695.93731855227
220,193,Artemis,23879,0,0.32413595121363303,27,644733,435751.8557661807,0.0,435751.8557661807
220,251,Tucson,93052,0,0,42,3908184,3908184,0,3908184
220,770,DC28,45381,0.2,0,18,816858,816858,163371.6,980229.6
220,873,Canon II S,66913,0.2,0.32507713860659404,38,2542694,1716122.310127845,343224.46202556905,2059346.772153414
220,90,Oasa 903,21105,0.11,0,13,274365,274365,30180.15,304545.15
220,3,Oréos 4X,62536,0,0,38,2376368,2376368,0,2376368
220,519,Deskjet 980cxi,32927,0.2,0,46,1514642,1514642,302928.4,1817570.4
221,437,DeskJet (original),46095,0.2,0.9454998061270913,50,2304750,125609.32182858652,25121.864365717305,150731.18619430382
221,180,Sandero Stepway,7704,0,0,35,269640,269640,0,269640
221,423,Atlas,8043,0.11,0.39478509567182773,12,96516,58412.92170613787,6425.421387675166,64838.34309381304
221,331,Armada,47941,0.11,0.04393829153550155,15,719115,687518.3154824479,75627.01470306926,763145.3301855171
221,570,Deskjet D4260,12720,0,0.872417779982015,41,521520,66536.67938377953,0.0,66536.67938377953
221,841,A953 (MILESTONE 2),64317,0.11,0,28,1800876,1800876,198096.36000000002,1998972.36
221,835,A388C (Accompli 388),85876,0,0.8653088088558926,36,3091536,416402.66630488914,0.0,416402.66630488914
221,146,Yuan,99442,0.2,0,28,2784376,2784376,556875.2000000001,3341251.2
221,717,Photosmart A510 series,33751,0.11,0,21,708771,708771,77964.81,786735.81
221,534,Deskjet 3420 / 3425 / 3450,34216,0.2,0.29231664653948586,40,1368640,968563.744880198,193712.7489760396,1162276.4938562377
221,244,S3,61284,0.11,0,28,1715952,1715952,188754.72,1904706.72
221,169,Equinox,63382,0.2,0,2,126764,126764,25352.800000000003,152116.8
221,677,Photosmart 245,87589,0.2,0,6,525534,525534,105106.8,630640.8
221,848,A1200 (MING),41681,0,0,26,1083706,1083706,0,1083706
221,127,X1,42406,0,0,7,296842,296842,0,296842
221,452,Deskjet 460wbt,60341,0.11,0,3,181023,181023,19912.53,200935.53
221,115,Q2,81220,0.2,0,13,1055860,1055860,211172.0,1267032.0
221,783,IBM 012,59413,0.2,0,17,1010021,1010021,202004.2,1212025.2
221,110,RDX,88803,0.11,0,9,799227,799227,87914.97,887141.97
221,211,Expedition EL,71640,0.11,0,8,573120,573120,63043.2,636163.2
222,180,Sandero Stepway,11048,0.11,0.138066558434092,14,154672,133316.96927388213,14664.866620127035,147981.83589400916
222,391,Vitara,7970,0.2,0,37,294890,294890,58978.0,353868.0
222,132,X6,92009,0,0,8,736072,736072,0,736072
222,77,Fiat 666RN,98785,0,0.07456898043371729,9,889065,822768.3294106971,0.0,822768.3294106971
222,105,Volvo 8900,46212,0.2,0,49,2264388,2264388,452877.60000000003,2717265.6
222,229,Boliger,86309,0.11,0,17,1467253,1467253,161397.83,1628650.83
222,258,MU-X,75753,0.2,0,34,2575602,2575602,515120.4,3090722.4
222,175,C3 Aircross,41201,0,0,9,370809,370809,0,370809
222,863,Canon III,75597,0,0,19,1436343,1436343,0,1436343
223,640,Officejet Pro 1170c / 1170cse / 1170cxi,25309,0.11,0,11,278399,278399,30623.89,309022.89
223,688,Photosmart 2575,4237,0.2,0.7277676256216221,14,59318,16148.279983376618,3229.655996675324,19377.93598005194
223,376,Grand Cherokee,69189,0.11,0,7,484323,484323,53275.53,537598.53
223,693,Photosmart 3310,60626,0,0,10,606260,606260,0,606260
223,610,Officejet 7310,95268,0,0,29,2762772,2762772,0,2762772
223,262,I-Pace,1448,0.2,0,13,18824,18824,3764.8,22588.8
223,134,X5 M,79174,0.2,0,40,3166960,3166960,633392.0,3800352.0
223,179,Knight XV,78559,0.11,0,12,942708,942708,103697.88,1046405.88
223,353,SUT,32384,0,0.3676538070462727,3,97152,61433.69733784052,0.0,61433.69733784052
223,835,A388C (Accompli 388),23004,0,0,40,920160,920160,0,920160
223,722,Photosmart C4280,94690,0.2,0,23,2177870,2177870,435574.0,2613444.0
223,198,Panda 4x4,75319,0.2,0,33,2485527,2485527,497105.4,2982632.4
224,588,Officejet 710,51281,0,0.8840250681187516,41,2102521,243839.72975389427,0.0,243839.72975389427
224,7,Škoda 9Tr,57597,0.11,0,1,57597,57597,6335.67,63932.67
224,633,Officejet t45 / t45xi,8230,0.11,0,7,57610,57610,6337.1,63947.1
224,369,Arona,83360,0,0,47,3917920,3917920,0,3917920
224,300,MKT,29412,0,0,30,882360,882360,0,882360
224,618,Officejet d155xi,30000,0.2,0.90303926251157,30,900000,87264.66373958706,17452.932747917414,104717.59648750447
224,231,Captiva,91448,0,0,43,3932264,3932264,0,3932264
224,696,Photosmart 5520 e-All-in-One Printer,24964,0.11,0,11,274604,274604,30206.44,304810.44
224,503,Deskjet 895cse / 895cxi,34697,0.2,0,36,1249092,1249092,249818.40000000002,1498910.4
224,602,Officejet 6310,88054,0.2,0,44,3874376,3874376,774875.2000000001,4649251.2
224,381,XLV,9677,0,0,48,464496,464496,0,464496
224,649,PSC 300,98826,0,0,21,2075346,2075346,0,2075346
224,523,Deskjet 1100c,21983,0,0.7017232184114512,20,439660,131140.36979322135,0.0,131140.36979322135
224,497,Deskjet 850c / 850k,38572,0,0,13,501436,501436,0,501436
224,205,Edge,20029,0.2,0,32,640928,640928,128185.6,769113.6
224,317,GLB-Class,24683,0.2,0.6058537319971716,3,74049,29186.13699934144,5837.227399868289,35023.36439920973
224,95,Cobus 2700,80399,0.2,0,11,884389,884389,176877.80000000002,1061266.8
224,304,Bolero,55384,0,0,14,775376,775376,0,775376
224,586,Officejet 635,42165,0.11,0.964686148174991,40,1686600,59560.34248806024,6551.637673686627,66111.98016174686
225,599,Officejet 5610,84328,0,0,17,1433576,1433576,0,1433576
225,208,Explorer,77912,0.2,0.006538559610097638,16,1246592,1238441.0838985292,247688.21677970584,1486129.300678235
225,429,XC90,71112,0.11,0.04531434214967078,14,995568,950454.4910147366,104549.99401162102,1055004.4850263577
225,478,Deskjet 694c,66416,0.11,0,49,3254384,3254384,357982.24,3612366.24
225,59,FAP 403 RHD,61875,0.2,0,43,2660625,2660625,532125.0,3192750.0
225,158,Q35,62322,0.11,0,17,1059474,1059474,116542.14,1176016.14
225,743,Photosmart Premium e-All-in-One Printer – C310a,34372,0.2,0,2,68744,68744,13748.800000000001,82492.8
225,291,NX,17575,0,0,43,755725,755725,0,755725
225,324,Countryman,54229,0,0,38,2060702,2060702,0,2060702
225,805,IBM 051,25712,0.11,0,26,668512,668512,73536.32,742048.3200000001
225,667,PSC 2210 / 2210v / 2210xi,42697,0.2,0.34844104176428825,30,1280910,834588.3851937056,166917.67703874112,1001506.0622324466
225,164,Trax,49287,0,0,23,1133601,1133601,0,1133601
225,760,DC03,90452,0,0.6771061373115359,14,1266328,408889.5393505574,0.0,408889.5393505574
226,382,Actyon Sports,8594,0,0,14,120316,120316,0,120316
226,389,SX4,26913,0.2,0,34,915042,915042,183008.40000000002,1098050.4
226,251,Tucson,30794,0.2,0,30,923820,923820,184764.0,1108584.0
226,696,Photosmart 5520 e-All-in-One Printer,23999,0,0,46,1103954,1103954,0,1103954
226,351,508 RXH,55918,0.11,0.7567840822015437,22,1230196,299203.2492119898,32912.35741331888,332115.6066253087
226,444,Deskjet 340 / 340cbi / 340 cm / 340cv,30422,0.2,0.024098623340802705,21,638862,623466.305295248,124693.26105904962,748159.5663542977
226,119,Q8,22374,0.11,0.11881551826274295,4,89496,78862.48637755756,8674.873501531332,87537.3598790889
226,256,JX / QX60,35528,0.2,0,6,213168,213168,42633.600000000006,255801.6
226,364,QM5,42271,0,0,27,1141317,1141317,0,1141317
226,822,MicroTAC Alpha,45757,0.2,0,45,2059065,2059065,411813.0,2470878.0
226,748,7230,29876,0.11,0.8797649258947244,41,1224916,147277.86603273777,16200.565263601155,163478.43129633894
226,367,Cullinan,86070,0.11,0,26,2237820,2237820,246160.2,2483980.2
226,80,Fiat 680RN,2757,0.2,0,1,2757,2757,551.4,3308.4
226,860,Canon S II,46717,0,0,11,513887,513887,0,513887
226,313,CX-9,68459,0.2,0,18,1232262,1232262,246452.40000000002,1478714.4
226,732,Photosmart C6180 All-in-One Printer,62298,0.2,0,19,1183662,1183662,236732.40000000002,1420394.4
226,724,Photosmart C4480,98587,0,0.40076319707864694,37,3647719,2185847.471515475,0.0,2185847.471515475
226,490,Deskjet 830c,75501,0,0.00492084849949026,33,2491533,2479272.5435755197,0.0,2479272.5435755197
226,74,Custom Bus,63369,0,0.6364640561140036,5,316845,115184.54614055852,0.0,115184.54614055852
226,240,Crosstour,19183,0.11,0,50,959150,959150,105506.5,1064656.5
227,673,Photosmart 100,35432,0,0,28,992096,992096,0,992096
227,127,X1,79249,0.2,0.9688270293258927,38,3011462,93876.21661218861,18775.243322437724,112651.45993462633
227,822,MicroTAC Alpha,72476,0.2,0.21538675428463727,25,1811900,1421640.7399116657,284328.14798233315,1705968.8878939988
227,193,Artemis,25310,0.2,0,42,1063020,1063020,212604.0,1275624.0
227,767,DC24,35342,0.11,0,13,459446,459446,50539.06,509985.06
227,428,XC60,59770,0,0,39,2331030,2331030,0,2331030
227,400,Model X,50495,0,0,7,353465,353465,0,353465
227,573,Deskjet All-in-one F4185,96755,0.11,0.77679166614257,2,193510,43193.04468475128,4751.2349153226405,47944.27960007392
227,4,Škoda 6Tr,59510,0.2,0,24,1428240,1428240,285648.0,1713888.0
227,87,Oasa 901,33057,0,0.8841774023992465,39,1289223,149321.15674663638,0.0,149321.15674663638
227,609,Officejet 7210,58564,0,0,33,1932612,1932612,0,1932612
228,583,Officejet 600,76554,0.2,0,18,1377972,1377972,275594.4,1653566.4
228,4,Škoda 6Tr,22482,0,0,10,224820,224820,0,224820
228,382,Actyon Sports,12271,0.11,0,4,49084,49084,5399.24,54483.24
228,152,CX70,64035,0.2,0,37,2369295,2369295,473859.0,2843154.0
228,863,Canon III,80670,0,0,23,1855410,1855410,0,1855410
228,93,RAF-2203,84934,0.2,0.2515779247120248,21,1783614,1334896.0913926866,266979.21827853733,1601875.3096712239
228,673,Photosmart 100,93427,0.2,0.7212584406581034,48,4484496,1250015.4079024978,250003.08158049957,1500018.4894829975
228,400,Model X,31645,0.11,0,3,94935,94935,10442.85,105377.85
228,676,Photosmart 230,46431,0.11,0.13406185829729111,10,464310,402063.73857398477,44227.011243138324,446290.7498171231
228,763,DC14,49082,0.11,0.4139560850314735,14,687148,402698.90408279304,44296.87944910723,446995.78353190026
228,249,Santa Fe,8944,0,0,2,17888,17888,0,17888
228,553,Deskjet 6988dt,73458,0.11,0,32,2350656,2350656,258572.16,2609228.16
228,504,Deskjet 916c,14539,0.2,0,2,29078,29078,5815.6,34893.6
228,108,CDX,64789,0,0,50,3239450,3239450,0,3239450
228,112,Stelvio,44092,0.2,0,50,2204600,2204600,440920.0,2645520.0
228,215,GM HydroGen4,1402,0,0,32,44864,44864,0,44864
228,446,Deskjet 400 / 400L,54511,0.2,0,50,2725550,2725550,545110.0,3270660.0
228,525,Deskjet 1125c,68497,0.11,0,33,2260401,2260401,248644.11000000002,2509045.11
229,308,CX-3,67659,0.11,0,2,135318,135318,14884.98,150202.98
229,859,Canon S,56277,0.11,0.9385566325044744,39,2194803,134856.08730928204,14834.169604021024,149690.25691330308
229,129,X3,31074,0,0,15,466110,466110,0,466110
229,517,Deskjet 960c / 960cse / 960cxi,42197,0,0.0617681822605981,15,632955,593858.5201972431,0.0,593858.5201972431
229,142,Enclave,94870,0.2,0.5063371703740697,48,4553760,2248022.0470373766,449604.4094074753,2697626.456444852
229,260,E-Pace,34643,0,0.3996842936816327,30,1039290,623902.1104196159,0.0,623902.1104196159
229,543,Deskjet 5650 / 5650w / 5652 / 5655,32237,0,0,39,1257243,1257243,0,1257243
229,327,Outlander,72775,0.11,0,41,2983775,2983775,328215.25,3311990.25
229,723,Photosmart C4380,33903,0,0,5,169515,169515,0,169515
229,456,Deskjet 520,54098,0.11,0.580767710917019,22,1190156,498951.8242458444,54884.70066704288,553836.5249128873
230,333,Murano,74930,0.11,0,12,899160,899160,98907.6,998067.6
230,584,Officejet 610,43578,0.11,0,2,87156,87156,9587.16,96743.16
230,29,Ikarus 60,39956,0,0.41624782919211156,6,239736,139946.41042079995,0.0,139946.41042079995
230,798,IBM 037,61944,0.11,0.6776831880364531,43,2663592,858520.4818116077,94437.25299927685,952957.7348108846
230,410,Harrier,89167,0.11,0,39,3477513,3477513,382526.43,3860039.43
230,571,DeskJet F380 All-in-One,91616,0.2,0,8,732928,732928,146585.6,879513.6
230,278,Xray,83562,0,0,25,2089050,2089050,0,2089050
230,240,Crosstour,23810,0,0.5224758814772126,23,547630,261506.53302663408,0.0,261506.53302663408
230,853,Canon,57190,0.11,0,45,2573550,2573550,283090.5,2856640.5
230,841,A953 (MILESTONE 2),32597,0,0.19204753276790398,33,1075701,869115.276954033,0.0,869115.276954033
230,817,Ultra Classic II,94297,0.11,0,23,2168831,2168831,238571.41,2407402.41
230,736,Photosmart C7288,17117,0,0,2,34234,34234,0,34234
230,249,Santa Fe,42275,0.11,0,15,634125,634125,69753.75,703878.75
230,576,HP SureSupply,87050,0.11,0,28,2437400,2437400,268114.0,2705514.0
230,148,Escalade ESV,61475,0.2,0.9230981227335849,12,737700,56730.51485943445,11346.10297188689,68076.61783132135
230,111,LX,79757,0.11,0,16,1276112,1276112,140372.32,1416484.32
231,467,Deskjet 642c,47109,0,0,9,423981,423981,0,423981
231,96,Cobus 3000,61679,0.2,0.03257253420120565,39,2405481,2327128.38785715,465425.67757143,2792554.0654285797
231,505,Deskjet 920c / 920cvr / 920cxi,67198,0.11,0,39,2620722,2620722,288279.42,2909001.42
